,T1,Mean_T1,Median_T1,Max_T1,Min_T1,B0,Mean_B0,Median_B0,Max_B0,Min_B0,B1000,Mean_B1000,Median_B1000,Max_B1000,Min_B1000,B1500,Mean_B1500,Median_B1500,Max_B1500,Min_B1500,B2000,Mean_B2000,Median_B2000,Max_B2000,Min_B2000,ADC,Mean_ADC,Median_ADC,Max_ADC,Min_ADC,Position_X,Position_Y,Position_Z,class
487,1048.0,926.808,935.0,1130.0,672.0,50.0,52.952,45.0,197.0,9.0,29.0,28.04,28.0,59.0,20.0,26.0,21.816,22.0,31.0,14.0,25.0,18.712,20.0,28.0,8.0,119.0,433.648,369.0,1259.0,34.0,32,787,294,healthy
488,966.0,999.704,999.0,1135.0,850.0,41.0,37.648,36.0,86.0,12.0,25.0,25.624,25.0,30.0,22.0,21.0,21.2,22.0,27.0,12.0,17.0,18.208,19.0,27.0,6.0,400.0,353.608,329.0,1047.0,66.0,32,790,312,healthy
489,997.0,1034.112,1024.0,1185.0,849.0,79.0,75.504,79.0,207.0,0.0,37.0,29.896,31.0,43.0,19.0,26.0,20.448,18.0,32.0,11.0,19.0,14.872,12.0,30.0,4.0,729.0,781.176,801.0,1643.0,92.0,32,797,177,healthy
490,954.0,1097.816,1156.0,1885.0,326.0,35.0,337.704,96.0,1021.0,25.0,40.0,58.472,58.0,88.0,34.0,25.0,29.8,30.0,43.0,17.0,19.0,18.24,18.0,30.0,5.0,465.0,898.04,482.0,2145.0,3.0,32,856,317,healthy
491,1524.0,1415.976,1475.0,1683.0,1038.0,60.0,76.808,73.0,196.0,26.0,50.0,46.96,47.0,59.0,35.0,35.0,31.536,33.0,39.0,24.0,26.0,22.168,23.0,28.0,11.0,261.0,435.888,425.0,1281.0,114.0,32,869,177,healthy
492,1214.0,1213.912,1252.0,1491.0,536.0,41.0,195.832,49.0,1052.0,0.0,23.0,41.856,45.0,69.0,20.0,16.0,25.12,22.0,40.0,16.0,11.0,16.432,14.0,30.0,5.0,585.0,744.68,480.0,2130.0,35.0,32,872,311,healthy
493,1274.0,1242.152,1291.0,1518.0,705.0,61.0,74.944,67.0,151.0,37.0,37.0,42.016,40.0,64.0,26.0,28.0,28.04,27.0,44.0,12.0,20.0,19.424,19.0,31.0,5.0,461.0,586.312,456.0,1495.0,22.0,32,891,181,healthy
494,1712.0,1633.976,1647.0,1789.0,1467.0,72.0,50.944,48.0,75.0,36.0,35.0,42.032,40.0,56.0,34.0,26.0,30.536,30.0,39.0,24.0,18.0,22.704,22.0,30.0,16.0,566.0,268.72,265.0,702.0,57.0,32,899,380,healthy
495,1576.0,1582.28,1603.0,1687.0,1307.0,40.0,55.824,57.0,83.0,25.0,37.0,38.56,38.0,46.0,27.0,30.0,28.64,29.0,34.0,22.0,23.0,20.984,21.0,25.0,16.0,210.0,356.416,330.0,701.0,74.0,32,905,113,healthy
496,1252.0,1026.376,1086.0,1398.0,487.0,31.0,56.616,47.0,233.0,11.0,37.0,31.52,31.0,44.0,19.0,25.0,20.616,21.0,31.0,11.0,20.0,15.224,15.0,24.0,6.0,259.0,612.568,584.0,1415.0,4.0,32,909,395,healthy
497,1631.0,1516.984,1533.0,1763.0,1283.0,54.0,51.904,56.0,68.0,24.0,40.0,41.776,41.0,52.0,34.0,31.0,31.4,31.0,39.0,25.0,22.0,23.2,23.0,29.0,18.0,273.0,243.368,225.0,574.0,22.0,32,911,369,healthy
498,1279.0,1027.872,1090.0,1437.0,614.0,61.0,106.44,63.0,233.0,34.0,43.0,40.28,42.0,49.0,30.0,31.0,26.256,27.0,33.0,16.0,22.0,17.32,20.0,25.0,6.0,475.0,761.224,523.0,1617.0,108.0,32,933,354,healthy
499,400.0,742.296,678.0,1561.0,338.0,126.0,125.656,126.0,296.0,29.0,29.0,29.264,30.0,47.0,19.0,15.0,15.296,14.0,34.0,7.0,7.0,8.392,6.0,25.0,2.0,1300.0,1258.52,1336.0,2037.0,213.0,32,959,382,healthy
